124.2925,10.1121,150.3517
49.5681,179.1001,107.5371
170.3170,85.7241,70.3863
32.2568,121.6565,193.9324
105.6558,181.2712,110.8741
170.9257,140.3312,138.8423
172.9606,3.2144,97.4618
149.1704,68.6714,76.2096
140.6363,197.8111,166.6921
163.2754,58.2970,9.1897
72.7984,135.3728,75.0907
1.9973,31.8870,145.5328
104.6960,132.1322,69.2066
153.5546,97.0852,134.8006
140.8734,59.2355,194.5001
142.6935,162.9541,165.9312
73.6917,148.8805,188.9692
107.8514,135.3163,155.4470
22.7653,59.3919,162.5144
130.3448,5.7069,156.2167
137.6126,9.8926,104.8685
26.8760,109.1381,41.2620
136.3042,80.6609,178.3934
32.4585,120.0535,62.8064
100.1577,76.5726,44.0057
23.4819,23.2575,88.9014
46.3334,152.0796,120.5212
67.4423,152.2056,76.5450
43.6859,150.7078,182.8100
140.6592,10.7234,186.8197
82.4222,106.0629,73.6060
69.4501,99.1760,6.3269
98.0958,99.7210,184.6608
31.6842,14.5314,82.2189
86.6576,92.3378,74.7014
127.3895,158.2236,23.5978
146.7259,197.1967,179.7255
20.8536,170.3295,155.0278
72.0642,89.3023,126.7598
145.8712,124.8350,52.2862
32.9192,12.0611,76.0451
118.3178,115.6078,132.2661
47.0996,183.8666,103.0708
50.5365,83.4753,80.0563
160.9594,0.6668,199.5822
68.2996,39.7496,144.2856
3.3910,78.0338,114.1099
72.4235,146.4685,113.1337
59.2460,71.3430,72.0104
170.9464,108.9677,122.7783
135.5082,96.5290,142.0121
179.0488,66.3316,33.2748
127.1771,120.5351,70.3245
9.5120,39.9590,102.0346
66.8107,152.3121,106.2254
59.3640,67.8144,62.6392
119.6939,190.6866,102.3826
124.6279,118.5182,74.9566
180.1521,196.3156,160.3928
111.1121,38.0752,166.5728
152.7712,71.7955,96.4716
186.3586,80.0585,172.9512
68.3286,114.5922,118.4928
21.1396,37.3490,186.9936
115.6489,163.0204,166.8949
55.6435,141.3179,112.0648
144.9019,194.9059,171.3039
140.5262,197.8712,166.5933
11.6713,67.8162,1.7623
145.8034,58.6877,198.0262
70.5057,78.7517,112.6579
39.8607,194.6840,93.8538
164.6035,65.8830,51.3632
142.0355,92.7422,74.5888
178.3104,1.5425,23.3062
134.2433,2.0783,93.0922
150.9822,96.8099,135.8116
30.0880,151.1590,147.5459
40.3592,64.8113,160.3063
146.1275,68.8950,80.1356
18.3062,53.0552,112.2238
83.7554,95.4148,76.7347
152.9173,71.9161,96.4161
175.3086,95.8226,62.6266
191.7023,67.7112,109.9518
52.9638,175.0650,106.9573
135.9650,130.1844,56.0184
175.9000,27.3748,114.7122
11.0447,45.8208,5.6058
22.8825,59.3362,162.9835
21.0619,143.3130,179.8209
82.1562,78.1928,82.6451
46.2084,146.5310,191.4679
139.5016,19.0870,113.3495
3.3578,97.6880,25.8989
34.8857,60.4691,191.5936
99.6245,21.7723,149.3027
135.9113,129.8426,56.0676
67.0584,19.0878,31.3882
81.7699,24.8476,143.9790
91.7716,63.2079,157.6544
67.1404,156.2408,104.4674
119.0571,91.9535,148.3006
33.9804,8.7360,48.3567
166.6698,75.8618,96.2259
160.5153,78.5826,78.4597
168.4823,121.5252,37.0280
132.8302,96.0170,142.3508
166.5617,88.3321,116.6419
115.5167,95.6923,185.4918
39.6158,59.9772,103.4178
15.8392,196.5449,73.6946
124.7471,14.5295,138.3805
168.6222,76.3472,96.3441
191.8975,20.9266,132.5901
169.7637,4.1993,14.3114
68.6217,148.5730,79.8355
132.3050,95.9302,142.4498
56.4276,21.7462,118.9583
36.0844,21.5821,30.7973
14.8064,163.1415,150.6653
98.1376,64.7607,156.1374
179.5625,104.8488,55.3553
121.3401,75.9705,172.3038
176.3506,84.2691,121.4127
45.5085,186.4075,100.9927
113.3875,125.8739,120.1052
152.4583,138.6227,164.9385
79.9905,3.3852,45.0733
159.1399,134.7274,188.0320
179.0428,103.5952,56.4277
59.1809,155.1406,16.1727
171.8953,117.2335,49.9084
39.2455,159.8474,173.9382
188.8868,2.3819,158.7497
195.4339,171.8009,175.4425
48.3643,16.8271,61.8168
191.9935,191.6778,156.7435
78.3038,12.3229,35.7769
28.9585,32.2255,95.3524
168.1868,124.8342,34.5056
187.3847,55.4132,17.5681
34.0424,96.2311,7.5403
185.8255,67.2377,102.7400
133.5012,96.1494,142.2861
82.7289,106.2314,1.1362
175.2273,121.4907,54.0030
137.2890,61.9508,190.5792
98.7027,151.0309,166.5246
177.4504,138.4916,129.0643
40.3110,64.2787,163.4334
5.5330,44.1876,105.5774
104.7942,165.4862,158.8303
174.2791,60.2599,14.7496
172.1685,194.0817,155.7682
71.1310,160.6555,105.2914
167.8994,81.5954,74.5357
67.2455,56.8344,164.0841
54.5356,48.3656,28.3537
25.2097,95.3231,9.2389
68.4396,145.6853,82.9469
104.3105,68.3412,154.6383
47.7219,21.4367,35.4515
80.5015,141.2950,117.5336
21.0560,48.2715,198.7234
98.5675,98.9858,183.9912
29.2220,57.0251,189.3948
185.3419,138.7068,100.1554
125.7134,171.6372,14.2442
59.5436,163.1211,24.4819
50.6639,138.1488,54.5497
57.6748,140.4444,65.1241
179.7425,64.6317,29.3279
11.7600,126.8386,57.4842
38.2550,86.8543,143.8606
62.2498,145.3619,110.4647
194.7190,65.7319,11.8718
145.7928,81.2697,112.6381
79.2853,190.7981,46.7616
138.7306,60.9701,192.1322
38.5102,50.5783,3.6349
151.3156,190.3969,96.8190
175.4422,71.9068,47.5124
27.1593,39.0920,10.1089
88.8740,143.0168,190.1072
45.4836,6.9381,48.5189
166.5620,88.3119,116.6057
57.9365,173.6664,51.7038
80.2484,10.3488,37.7740
87.3855,191.4195,47.1310
187.9847,65.9441,104.3069
131.0621,140.0716,55.1076
144.4070,189.0536,1.7310
135.1679,41.1395,104.4556
66.5473,149.3742,107.3048
113.4595,128.6978,69.7374
97.7610,196.9355,136.0477
142.4083,187.4064,2.5401
84.7214,16.3428,24.2260
10.9032,193.6866,72.1141
87.5858,152.2527,124.5880
112.7733,122.0126,149.8970
157.8286,57.3796,6.6625
196.4283,192.1573,37.6819
72.6756,118.6185,43.3465
134.9085,78.6373,74.5530
150.3487,10.8407,119.2107
147.5851,198.1347,183.1249
9.5477,170.7346,152.6685
25.2130,58.5742,171.5241
44.7662,148.9897,186.4359
196.0491,54.6143,107.6430
141.5987,183.2719,2.3824
75.5485,47.7913,163.2037
172.7789,142.3062,137.5192
179.6216,31.2368,113.8529
39.8632,60.1521,184.5033
100.9877,186.7842,56.0417
117.5417,0.1171,14.9786
87.5534,121.8720,49.6251
71.6562,190.3741,46.4355
53.0497,148.7131,53.4862
162.7665,4.3896,36.5368
130.7617,174.1512,171.4412
37.8711,51.6935,2.5314
68.1080,160.6329,94.2013
160.4224,78.5486,78.5064
115.0011,134.9255,15.4811
41.0069,60.1425,183.4892
189.6759,190.0574,34.7039
25.6322,177.4436,159.8943
69.3344,165.4424,73.9776
165.2621,138.9514,144.2398
36.6095,6.7651,51.5082
39.4744,65.4264,189.2758
68.2322,145.9432,86.2236
188.9195,65.0067,104.8835
92.4251,189.6817,44.5429
77.7716,163.7707,109.7354
119.7272,125.3593,20.8675
33.1453,9.6645,47.3576
188.0468,33.9324,11.3279
155.6387,73.0551,95.3901
68.7760,90.2986,107.8424
102.7414,153.8088,163.0028
165.6872,21.4300,115.5372
42.3413,36.8159,18.1778
182.1112,101.9374,40.8981
60.8729,185.7715,48.9044
195.8766,73.4754,125.3058
1.5801,109.9405,64.5895
20.5939,22.7164,33.6309
120.6101,192.3010,93.9791
139.4160,58.8314,92.3797
26.2735,55.1387,194.7447
110.2906,194.5969,148.3300
94.6744,64.0632,156.9392
144.4553,5.9790,187.4252
66.1232,94.1421,92.4175
35.0669,173.1103,169.9972
133.1936,65.8966,69.0707
68.4349,128.5563,1.5795
151.2199,64.7865,197.2775
179.5748,104.9729,55.2003
87.2183,150.7746,125.0285
153.8974,78.1245,191.4488
133.0282,113.0832,69.9970
176.9517,99.4669,59.8183
163.5127,7.1419,196.6822
185.1425,109.1645,61.0617
54.3904,153.7986,177.6697
183.9091,30.5361,10.9457
191.9752,184.4675,45.1814
103.5074,42.6716,157.0229
180.3617,104.0759,52.3081
63.1252,126.2926,86.1169
193.5521,76.8021,178.3026
2.5239,51.2403,110.9340
40.3114,64.2931,163.3504
175.9528,165.6285,20.9130
74.5560,13.4019,34.4753
141.9258,93.4030,74.4327
28.8229,36.3593,13.2819
3.0829,42.9526,11.7747
56.9312,75.1287,87.3775
42.5968,6.2387,50.9419
126.8528,124.8917,65.2785
44.1135,6.5186,49.7891
106.3243,71.0514,149.1464
135.9986,130.7282,55.9786
123.2601,169.8362,16.3001
21.3973,137.6824,186.7625
117.4119,14.1342,3.2745
144.3537,189.0253,1.7509
21.0664,139.9637,184.9802
109.4685,131.4118,67.2758
101.3390,188.4201,131.8275
80.7308,3.4724,45.5740
38.8479,50.0698,4.1881
86.5056,191.7491,46.9839
145.1127,81.9917,114.0629
102.0930,89.4435,177.1009
29.5564,151.9550,151.7826
34.7801,95.9943,7.1820
98.3553,184.9645,56.7545
32.5008,97.2706,10.5393
103.5242,128.5128,75.1474
21.3346,138.6152,186.1052
194.0620,74.4200,124.7053
176.4586,110.0355,53.0226
115.2260,175.9220,26.0172
79.2708,59.4440,160.7264
38.4441,198.3481,89.5297
101.3733,150.7975,161.9592
89.4033,143.4929,188.5032
149.0986,191.7856,96.2613
180.4477,198.0981,26.0840
97.1821,151.0469,152.5433
134.3032,176.1912,172.1747
41.5401,61.2278,105.6177
18.8821,61.7095,142.3702
102.4886,75.4681,45.5413
72.3620,87.1239,127.5900
41.4801,104.1889,8.5051
129.1295,186.8116,15.1715
114.0789,132.6292,14.9911
41.4544,46.3293,8.6822
62.8798,57.4801,167.6070
166.5264,88.7713,117.4287
137.2776,54.8731,100.1084
175.9565,73.5321,96.7274
164.9026,190.3937,7.8178
85.9782,44.5409,161.0945
93.8841,16.2273,21.4896
183.8127,77.4633,26.5271
118.6113,114.3809,10.3084
44.1084,6.5174,49.7933
81.3625,134.8694,75.0071
38.2337,75.9353,198.5747
47.4643,183.3033,103.5483
184.1976,66.7213,19.3712
92.0757,136.8094,125.2820
27.3354,77.8643,89.4125
109.9829,76.2342,148.9416
126.3161,36.7942,89.4688
125.2305,91.9906,146.0723
25.0386,176.6581,159.3239
43.2618,6.3428,50.4583
25.7098,17.2860,39.4578
187.0426,158.2531,55.3566
134.5312,47.3696,91.5181
7.6631,158.4404,57.3930
99.3621,184.1641,129.0960
29.1255,57.0702,190.6261
182.6267,100.7918,71.6787
109.8008,159.3559,8.0960
1.4894,15.9257,168.8927
83.7986,12.8439,58.4582
168.4101,185.5737,10.9982
54.3691,156.7526,52.6444
40.3103,63.7808,166.2730
37.8025,59.7279,186.5326
135.0444,197.8149,93.1262
57.7976,145.2578,113.2295
168.3500,80.7624,78.2790
101.4119,72.6122,145.6097
58.8043,142.5796,2.8695
31.3390,107.6427,63.2178
18.7578,95.5975,14.2722
73.7405,57.3437,162.1117
135.5994,49.9831,90.5843
168.6706,78.3684,99.7634
93.8429,146.7572,179.0456
28.0477,42.2199,103.5006
28.9942,31.4999,94.7748
103.0244,48.5752,156.8743
28.5280,25.7353,90.2311
29.2250,57.0617,190.0344
86.1456,93.5029,74.8750
12.1475,30.6636,25.5160
171.0531,117.7662,38.4105
68.5231,145.3358,81.0580
189.6082,178.7969,69.8985
27.0553,85.9506,137.1061
120.3910,13.3788,146.3438
117.9501,87.1918,150.0849
144.9123,63.4943,97.9852
69.1105,56.5797,163.3245
135.9444,66.7421,72.9231
106.4608,189.5665,61.2431
148.4352,12.6810,116.1764
21.2269,48.4348,198.6324
111.3337,125.5185,151.4091
76.5809,147.1420,116.9665
86.8231,109.2686,198.0614
69.3732,73.2887,88.4610
77.4146,3.0383,44.5012
185.5086,97.9581,38.0791
137.8848,178.4402,173.0199
89.5029,70.2722,94.5539
91.0717,190.1147,45.8528
180.1757,64.0974,27.8346
36.5718,49.4897,3.9574
103.1218,53.1692,156.3656
67.0675,159.1956,102.4618
90.4870,124.4498,54.2829
179.8481,104.7486,53.6558
134.1123,2.1078,92.7475
141.7297,197.1493,167.6826
43.9055,177.5037,15.3330
50.9844,140.1992,107.8074
67.5041,123.6709,115.3975
3.5613,97.6267,25.7105
131.9966,73.4664,74.5928
69.4103,99.1623,6.3264
111.5581,5.2118,145.3069
66.8935,148.7889,129.9561
22.8400,34.4754,186.2920
61.9309,136.4965,83.4671
150.9884,158.2939,77.6123
175.1499,20.7861,5.5335
2.9900,35.4353,142.3634
98.1532,191.7147,132.8917
106.9871,120.7500,135.7375
133.4993,2.7456,91.1029
68.8024,79.8354,187.4291
53.5866,123.4444,8.2307
62.1832,156.3066,177.4144
109.1939,188.0672,150.7298
128.8224,69.0914,181.1939
118.7310,103.4370,145.4000
39.4907,49.2049,5.2101
15.1931,62.0210,134.6704
193.3322,58.5870,106.4009
124.2782,10.1227,150.3387
171.6034,78.2382,90.2489
98.5114,64.8077,156.0530
112.8882,36.9603,168.5171
179.5536,105.3572,54.8884
34.6211,168.7987,122.2394
167.8867,81.7260,105.0650
157.5426,140.1783,150.6654
174.4753,113.1844,51.8848
183.9109,78.6177,178.8013
18.6455,161.3985,152.3081
41.2268,46.6751,8.2577
180.8952,122.7750,100.3806
41.2507,66.2546,150.2318
15.6080,155.1655,121.9839
16.1681,62.0966,135.8627
154.0401,78.0753,191.6201
146.7202,152.8187,161.8303
67.7414,77.6915,96.7876
181.4851,74.7840,190.6315
65.3031,170.3005,174.9190
145.3318,63.9192,97.8981
40.0348,60.1701,184.3442
27.5815,56.6117,193.3056
127.8455,120.4117,46.6889
54.4785,147.7005,116.3996
13.0244,46.4806,4.4055
91.7873,134.4935,74.7354
37.2752,88.9769,4.7445
60.7689,182.5515,52.4170
185.6792,107.4801,65.4722
120.9631,77.1569,171.3551
98.1472,150.1477,198.6148
50.6222,138.1047,54.5175
192.5972,34.2931,115.0895
66.2186,153.7008,178.6241
63.7427,95.1165,5.6016
151.7456,127.2725,38.0812
71.5957,146.5539,112.5013
173.9515,76.3766,92.1888
89.2304,143.3598,191.9734
74.0732,99.7829,7.6591
89.7219,111.6442,196.4852
52.3917,118.5070,9.9453
180.3628,153.4582,91.9740
55.2491,140.6058,23.9017
39.3672,195.6976,92.8777
167.5536,135.7893,139.5736
34.7127,168.9134,122.0818
3.9016,27.5487,163.9597
65.8412,19.9567,31.0103
9.0067,171.3307,152.7925
8.4984,34.4887,21.3696
33.2257,59.3290,192.0379
191.1147,61.4292,105.5230
100.8000,186.7305,55.9207
18.4760,120.0969,77.3920
79.2273,103.1874,2.3027
89.2831,161.8051,121.5135
118.6955,107.1552,144.3947
175.4350,74.8412,94.2951
184.2460,68.1904,101.7514
95.1317,90.7478,183.4491
45.3470,149.2612,128.3254
118.2110,87.4994,149.8900
15.3490,162.9973,150.7059
179.3703,133.9690,63.8444
3.6586,184.5019,54.7863
103.0967,58.0080,155.8448
149.3843,1.6680,188.5157
18.4248,165.3214,151.8167
93.9843,29.0577,41.7466
138.7613,60.9482,192.1653
119.7550,79.0609,169.4982
178.3211,66.9670,13.4516
32.6766,133.3151,146.9737
14.5775,197.8522,44.5216
97.0861,187.8712,53.6454
69.5896,56.5421,163.1851
80.5946,73.1387,92.2882
102.0990,152.9824,163.0245
9.9304,86.7669,113.7838
169.5275,80.4696,80.7673
196.8469,41.3044,12.7614
105.7670,78.2488,72.8674
51.7600,138.5871,55.8975
149.1188,1.7280,188.3989
33.2748,113.3337,197.7915
72.7378,80.1852,128.7919
141.1623,130.6100,38.4944
155.7174,193.9988,161.8377
34.8325,169.0639,121.8755
179.4312,24.5267,10.5557
118.3530,107.8174,144.3919
68.4242,161.5181,90.1504
100.0701,115.0216,5.4323
124.1822,62.7943,55.9205
57.9821,142.1442,2.9385
134.8489,187.7397,9.4606
102.6078,62.4909,155.4351
42.1495,6.1881,51.2399
1.7304,18.0085,168.8105
15.8429,35.7821,184.1049
147.7413,55.6096,2.4658
175.5850,156.5662,103.8081
109.3192,191.2097,64.3527
11.6893,67.8214,1.7548
26.9053,179.1094,161.0566
60.1019,167.1426,104.6778
182.4704,147.7377,132.3518
156.0205,73.1445,95.4316
34.3088,95.7413,7.3337
38.1794,57.8783,128.9604
124.0252,119.6042,74.0030
43.0597,65.9668,149.3072
76.5061,2.9388,44.4638
179.4750,94.9075,76.3046
192.0832,177.7875,61.5268
37.4546,84.4915,2.3314
110.0494,76.3371,148.9576
179.6943,133.2698,62.6814
116.8153,197.2469,70.6646
119.1162,106.3476,144.4057
192.6131,183.5676,47.0438
196.8309,181.6583,155.3689
182.3141,167.3332,76.7073
124.8707,115.4698,90.8750
29.9584,136.2957,186.3683
184.8313,76.6750,184.1197
50.5956,131.2473,41.5035
97.9344,181.3787,127.1198
184.1857,60.4214,18.8795
67.9812,160.3227,95.7350
21.0166,62.7235,140.1739
44.5732,6.6300,49.4094
191.9838,21.4077,131.9945
75.2777,146.5861,115.5740
39.9046,142.2986,189.6874
140.8181,170.6453,169.5150
96.9860,149.0699,171.7464
157.5714,195.2765,3.3299
67.1184,56.8509,164.1928
5.9817,186.1438,54.6045
2.1333,41.9206,13.4715
69.5186,153.3589,179.5489
185.5179,67.5471,102.4976
128.4429,125.8410,28.2364
61.9026,179.9989,55.5234
190.6954,62.0480,105.3868
53.6955,68.9050,93.4339
35.9756,65.9395,194.6047
178.4886,147.2989,132.4055
173.5009,74.2805,54.3850
134.3781,2.1016,93.4485
123.7523,170.1829,15.8840
103.6467,111.7129,26.9910
30.4648,118.9746,61.3245
49.7697,136.1065,51.6043
141.3655,167.9768,168.2881
166.9871,85.5310,111.6687
120.3851,13.3844,146.3380
183.9538,61.6754,19.0211
104.6716,188.5186,59.3338
26.8714,137.0938,186.4171
147.1046,105.1004,64.4745
6.5700,29.9273,103.2040
133.9623,96.2421,142.2637
68.1440,77.4688,132.5915
169.0356,130.0532,30.4323
88.6879,78.5471,41.2005
173.3453,198.7841,173.5019
2.4781,183.1588,55.4706
108.6896,159.8767,59.2538
37.2884,172.1639,117.9359
195.4677,75.7803,176.5509
43.8911,6.4688,49.9685
29.6632,151.9519,164.0985
69.9539,20.8593,133.7560
137.2502,54.8016,100.1332
105.3263,71.4848,148.0567
107.5951,182.5327,109.8140
69.1249,145.0666,197.6983
41.1792,180.8850,7.6020
67.2143,158.4470,103.2333
187.9884,79.1407,164.0818
65.0624,145.9005,109.0737
146.7208,194.0374,194.7839
149.3999,191.6490,96.3814
10.4122,160.8746,148.6052
90.3444,81.5068,71.6396
63.2443,3.7334,45.9340
93.9676,147.3244,196.1633
12.5101,112.8346,59.6575
12.1875,117.9467,78.1251
151.4914,196.9253,103.0133
43.9538,82.8371,3.5035
114.4189,36.0441,170.2780
117.5460,86.6899,150.4000
56.0770,134.0735,5.0672
16.4678,129.8127,191.8522
18.3404,194.2471,54.2087
13.4774,29.3440,27.0034
149.9337,11.5445,117.9341
59.2243,60.5865,155.2928
35.7151,175.4344,115.0737
99.0249,143.5302,148.3272
88.6323,153.1255,170.6359
49.5921,197.6560,50.4295
155.3516,194.2166,2.9195
190.8265,98.8429,34.9054
150.9139,140.2326,155.6296
77.7344,29.8820,196.8471
162.5530,113.8627,23.9701
124.7931,105.8430,142.4814
89.7384,111.7836,196.4889
60.4880,184.4486,50.5034
11.0055,189.5747,54.1875
175.2952,74.5828,193.4649
175.0028,72.4429,49.0229
64.3955,162.1326,103.5194
26.4529,3.1781,47.0912
111.6716,26.8471,149.1678
11.0970,147.0697,193.5567
152.1448,192.8115,2.3551
172.9125,74.5782,97.0963
126.5135,159.8004,22.6736
87.1602,148.4536,126.1856
51.4940,118.0318,16.9236
178.6616,84.4826,161.9797
67.5402,123.5162,115.4539
168.0249,5.8134,25.0469
8.2422,44.9146,7.4601
87.4058,148.2021,126.5206
183.9504,61.8313,19.0209
116.8358,34.5126,173.1402
185.7388,124.1970,84.5727
138.9356,112.5292,144.6606
133.7716,96.2032,142.2653
140.4669,182.0521,194.2767
92.2705,112.7162,198.3365
62.6433,186.2325,48.0823
140.9297,48.9327,196.6352
106.3027,166.7124,18.0310
2.3574,48.4526,109.1979
112.0662,193.0621,66.9870
81.8816,136.7846,76.1263
3.1325,186.0066,52.1322
37.2483,59.5940,187.1139
137.5536,55.4640,99.8900
159.5736,73.9725,95.9006
190.2242,35.6317,11.5587
121.4933,36.4875,128.0290
166.8346,134.4751,139.2897
120.1771,170.3446,19.5790
44.1697,153.2791,121.4464
118.2105,99.6358,146.6903
119.7153,79.0679,169.4712
122.8251,185.3901,21.4109
74.6434,57.7199,161.8731
67.4651,191.7579,169.1980
30.3915,140.3692,181.2496
60.7474,81.2626,193.1154
113.5164,186.1446,105.4595
91.4057,189.8945,49.5196
56.5027,142.1504,112.4103
135.4754,38.0233,105.6784
175.5499,121.9671,54.4157
69.6394,3.0001,44.5850
137.4534,9.3399,104.1529
181.3749,63.1944,24.6989
71.8677,21.0081,136.5628
55.0770,189.7122,113.7199
192.1996,6.0529,163.5998
38.4090,84.7218,144.4850
104.2127,128.6864,108.5424
88.3421,110.3329,197.2746
170.0654,14.2123,1.7749
15.3629,2.1113,168.1326
140.0140,17.2612,114.0593
65.4695,137.6325,110.6937
33.2735,26.9093,24.4881
188.3303,2.5058,155.9897
170.1996,1.2108,179.4040
34.6233,174.2253,169.5707
102.6913,125.9585,132.4993
176.2719,110.0963,38.4836
184.2013,60.3550,18.8702
59.3558,68.1585,64.8453
28.7385,18.4951,84.2629
65.5075,75.8980,134.3651
70.7647,26.9390,158.8236
27.6507,38.2779,11.0678
179.8985,127.3212,59.8746
68.9421,162.6849,84.1601
107.8270,183.6444,35.4400
43.2281,149.5715,131.1303
50.5623,130.1041,39.4901
173.3783,118.3437,51.6257
44.1297,192.9402,37.0555
69.4952,146.7424,110.9097
71.6110,3.1116,44.0689
131.4233,111.4239,73.0288
96.1015,178.8019,124.5964
171.6213,79.5259,87.2101
40.4568,193.8511,94.5413
75.3204,23.9587,141.0712
27.3742,86.2577,137.2043
7.3332,42.3518,103.9969
29.5957,119.7742,57.0842
126.9273,125.0738,26.7430
175.0430,111.7787,38.2482
10.6730,29.0451,179.5293
179.0021,93.9409,77.0127
186.8236,192.1195,157.7136
27.1387,51.7708,111.4559
144.7247,54.7289,198.5483
27.8934,117.7182,58.6597
129.2153,174.3441,11.5213
152.9790,162.5681,12.9756
16.7004,162.7085,150.7461
169.3145,102.3583,121.2331
13.1861,32.2230,181.7756
61.3886,180.9652,54.2523
94.0839,113.6154,1.1012
106.2870,70.9992,149.2256
10.8669,197.3213,42.5149
121.0080,89.9960,148.1248
183.0259,101.5832,71.0377
109.2106,126.2358,92.6012
97.6087,17.5607,16.6796
119.8515,13.9185,146.0025
48.4983,15.5745,103.4138
26.1391,63.8653,142.2968
29.2387,57.0493,189.7843
100.5770,186.6799,55.7912
167.2532,84.2420,109.3398
111.2425,37.9913,166.7123
153.8606,67.8969,68.4996
91.2126,75.4930,140.1515
139.7917,97.7149,73.9540
119.3097,117.7756,41.9468
81.4471,143.8266,193.5979
37.9198,156.6932,124.6635
95.4184,133.8808,126.4244
10.9074,96.7184,19.8892
60.4480,19.3103,120.8088
33.6622,10.7351,73.7859
141.1998,98.5971,71.6676
38.0301,127.3165,55.6769
71.9288,161.0701,105.7172
43.5046,174.6849,113.4561
163.7171,2.3672,188.4505
13.1407,128.0656,195.2935
79.2393,170.9496,69.3289
158.7649,57.5376,7.0978
141.3831,167.3066,167.9910
119.6754,79.0756,169.4438
197.6330,43.4435,13.3079
10.9262,67.6237,2.0974
43.6578,106.4487,9.0030
157.4965,73.4793,95.6463
42.7803,106.0739,134.3561
170.9456,7.0605,101.7298
51.7257,115.1454,10.7754
192.7429,188.6387,156.4742
125.5252,194.8844,96.8640
128.0317,189.8831,162.0264
163.6564,118.9817,50.6412
